STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/26/17,12.08,",,W",,,0.14,",,W,2400",0,",,W,2400",0,",,W,2400",42,"H,,S",43,",,W",39,",,W",70,",,W",90,",,W",21,",,W",25.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/27/17,6.04,",,W",,,0.19,",,W,2400",0,",,W,2400",0,",,W,2400",45,"H,,S",58,",,W",40,",,W",220,",,W",60,",,W",12.1,",,W",15,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/28/17,8.28,",,W",,,0.93,",,W,2400",0,",,W,2400",0,",,W,2400",47,"H,,S",49,",,W",42,",,W",80,",,W",80,",,W",21,",,W",25.1,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/29/17,16.33,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",49,"H,,S",61,",,W",42,",,W",330,",,W",330,",,W",25.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/30/17,9.62,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",43,"H,,S",50,",,W",37,",,W",200,",,W",10,",,W",17,",,W",23,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/31/17,16.11,",,W",,,2.07,",,W,2400",0,",,W,2400",0,",,W,2400",41,"H,,S",42,",,W",39,",,W",70,",,W",70,",,W",31.1,",,W",42.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/1/17,16.55,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",42,"H,,S",47,",,W",38,",,W",20,",,W",30,",,W",25.9,",,W",33.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/2/17,12.53,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",50,"H,,S",65,",,W",40,",,W",330,",,W",320,",,W",25.9,",,W",32,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/3/17,8.72,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",59,",,W",42,",,W",130,",,W",120,",,W",23,",,W",27.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/4/17,10.51,",,W",,,1.05,",,W,2400",0,",,W,2400",0,",,W,2400",50,"H,,S",54,",,W",46,",,W",130,",,W",120,",,W",29.1,",,W",38.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/5/17,7.61,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",49,"H,,S",60,",,W",44,",,W",110,",,W",100,",,W",19.9,",,W",23.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/6/17,16.11,",,W",,,0.96,",,W,2400",0,",,W,2400",0,",,W,2400",46,"H,,S",54,",,W",42,",,W",80,",,W",100,",,W",29.1,",,W",40,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/7/17,20.36,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",48,"H,,S",52,",,W",41,",,W",280,",,W",290,",,W",28,",,W",38.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/8/17,17,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",47,"H,,S",58,",,W",41,",,W",320,",,W",270,",,W",28,",,W",38,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/9/17,10.51,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",51,"H,,S",61,",,W",40,",,W",180,",,W",180,",,W",25.1,",,W",31.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/10/17,11.41,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",52,"H,,S",62,",,W",43,",,W",190,",,W",190,",,W",25.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/11/17,6.71,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",56,"H,,S",66,",,W",47,",,W",180,",,W",180,",,W",19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/12/17,6.93,",,W",,,0.05,",,W,2400",0,",,W,2400",0,",,W,2400",60,"H,,S",73,",,W",52,",,W",310,",,W",310,",,W",21.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/13/17,12.53,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",56,"H,,S",66,",,W",49,",,W",330,",,W",320,",,W",23.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/14/17,7.61,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",60,",,W",47,",,W",180,",,W",190,",,W",16.1,",,W",19,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/15/17,11.18,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",51,"H,,S",58,",,W",44,",,W",170,",,W",180,",,W",23.9,",,W",28,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/16/17,13.2,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",83,",,W",51,",,W",280,",,W",270,",,W",36.9,",,W",47,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/17/17,14.99,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",70,"H,,S",76,",,W",58,",,W",340,",,W",350,",,W",29.1,",,W",34,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/18/17,12.75,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",58,"H,,S",62,",,W",47,",,W",140,",,W",150,",,W",21,",,W",23.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/19/17,12.53,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",48,"H,,S",52,",,W",45,",,W",130,",,W",150,",,W",21,",,W",23.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/20/17,6.49,",,W",,,0.17,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",64,",,W",50,",,W",110,",,W",100,",,W",17,",,W",23,",,W",1,",,W",,,,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/21/17,9.17,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",58,",,W",49,",,W",100,",,W",90,",,W",21,",,W",27.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/22/17,7.83,",,W",,,0.11,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",58,",,W",50,",,W",360,",,W",360,",,W",21,",,W",25.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/23/17,11.18,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",61,",,W",47,",,W",360,",,W",350,",,W",18.1,",,W",25.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/24/17,7.38,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",51,"H,,S",57,",,W",44,",,W",80,",,W",70,",,W",15,",,W",19,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/25/17,17,",,W",,,0.98,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",59,",,W",51,",,W",60,",,W",60,",,W",25.9,",,W",35.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/26/17,8.72,",,W",,,0.48,",,W,2400",0,",,W,2400",0,",,W,2400",57,"H,,S",62,",,W",54,",,W",30,",,W",30,",,W",21,",,W",25.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/27/17,7.61,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",60,"H,,S",65,",,W",56,",,W",140,",,W",140,",,W",17,",,W",21,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/28/17,6.49,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",74,",,W",55,",,W",180,",,W",180,",,W",19.9,",,W",23.9,",,W",1,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/29/17,12.75,",,W",,,0.16,",,W,2400",0,",,W,2400",0,",,W,2400",69,"H,,S",85,",,W",60,",,W",290,",,W",290,",,W",30,",,W",38.9,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,4/30/17,13.87,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",70,",,W",51,",,W",100,",,W",100,",,W",25.1,",,W",33.1,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/1/17,12.75,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",55,"H,,S",67,",,W",50,",,W",180,",,W",180,",,W",28,",,W",34,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/2/17,18.34,",,W",,,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",66,"H,,S",77,",,W",59,",,W",270,",,W",240,",,W",36,",,W",47,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/3/17,17.45,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",68,",,W",52,",,W",330,",,W",310,",,W",30,",,W",36.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/4/17,11.18,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",55,"H,,S",61,",,W",44,",,W",150,",,W",150,",,W",19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/5/17,15.66,",,W",,,1.78,",,W,2400",0,",,W,2400",0,",,W,2400",55,"H,,S",61,",,W",51,",,W",110,",,W",110,",,W",30,",,W",38,",,W",1,",,W",1,",,W",1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/6/17,19.24,",,W",,,0.05,",,W,2400",0,",,W,2400",0,",,W,2400",58,"H,,S",62,",,W",54,",,W",170,",,W",160,",,W",28,",,W",36,",,W",1,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/7/17,15.43,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",57,",,W",49,",,W",260,",,W",260,",,W",23.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/8/17,11.86,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",61,",,W",42,",,W",280,",,W",270,",,W",23.9,",,W",34,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/9/17,7.83,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",63,",,W",47,",,W",200,",,W",180,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/10/17,5.82,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",60,",,W",50,",,W",170,",,W",200,",,W",13,",,W",16.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/11/17,6.26,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",61,",,W",48,",,W",120,",,W",160,",,W",13,",,W",16.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/12/17,8.5,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",53,"H,,S",61,",,W",47,",,W",160,",,W",150,",,W",17,",,W",23,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/13/17,14.76,",,W",,,1.65,",,W,2400",0,",,W,2400",0,",,W,2400",51,"H,,S",53,",,W",47,",,W",40,",,W",30,",,W",28,",,W",36.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/14/17,15.88,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",54,"H,,S",70,",,W",47,",,W",320,",,W",320,",,W",36,",,W",45,",,W",,,,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/15/17,20.58,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",61,"H,,S",69,",,W",54,",,W",310,",,W",310,",,W",35.1,",,W",42.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/16/17,11.41,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",66,"H,,S",78,",,W",58,",,W",230,",,W",310,",,W",21,",,W",25.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/17/17,9.62,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",77,",,W",57,",,W",190,",,W",180,",,W",21.9,",,W",27.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/18/17,10.74,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",85,",,W",65,",,W",180,",,W",180,",,W",21,",,W",23.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/19/17,12.97,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",79,"H,,S",92,",,W",67,",,W",20,",,W",20,",,W",23,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/20/17,10.51,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",67,",,W",53,",,W",40,",,W",40,",,W",23,",,W",30,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/21/17,8.72,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",58,"H,,S",65,",,W",49,",,W",130,",,W",120,",,W",17,",,W",21,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/22/17,8.5,",,W",,,0.65,",,W,2400",0,",,W,2400",0,",,W,2400",57,"H,,S",63,",,W",55,",,W",140,",,W",140,",,W",17,",,W",19.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/23/17,6.71,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",70,",,W",59,",,W",340,",,W",330,",,W",15,",,W",19.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/24/17,9.17,",,W",,,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",69,",,W",57,",,W",90,",,W",110,",,W",18.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/25/17,13.42,",,W",,,1.14,",,W,2400",0,",,W,2400",0,",,W,2400",58,"H,,S",61,",,W",56,",,W",80,",,W",80,",,W",23.9,",,W",34,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/26/17,12.3,",,W",,,0.19,",,W,2400",0,",,W,2400",0,",,W,2400",64,"H,,S",77,",,W",57,",,W",300,",,W",270,",,W",23,",,W",28,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/27/17,8.72,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",73,",,W",60,",,W",300,",,W",190,",,W",19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/28/17,8.72,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",63,"H,,S",68,",,W",58,",,W",120,",,W",110,",,W",16.1,",,W",21,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/29/17,8.5,",,W",,,0.29,",,W,2400",0,",,W,2400",0,",,W,2400",59,"H,,S",61,",,W",56,",,W",80,",,W",90,",,W",15,",,W",21,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/30/17,9.4,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",57,"H,,S",60,",,W",55,",,W",100,",,W",120,",,W",15,",,W",19,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,5/31/17,6.71,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",62,"H,,S",73,",,W",58,",,W",180,",,W",,,12.1,",,W",,,1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/1/17,9.84,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",82,",,W",60,",,W",260,",,W",260,",,W",23,",,W",28,",,W",1,",,W",1,",,W",,,,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/2/17,11.41,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",77,",,W",57,",,W",320,",,W",320,",,W",23.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/3/17,11.41,",,W",,,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",66,"H,,S",76,",,W",56,",,W",300,",,W",320,",,W",23.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/4/17,6.26,",,W",,,0.09,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",70,",,W",54,",,W",150,",,W",150,",,W",16.1,",,W",19.9,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/5/17,7.61,",,W",,,0.4,",,W,2400",0,",,W,2400",0,",,W,2400",65,"H,,S",71,",,W",60,",,W",110,",,W",120,",,W",19.9,",,W",25.1,",,W",1,",,W",,,1,",,W",,,,,,,1,",,W",,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/6/17,11.63,",,W",,,0.05,",,W,2400",0,",,W,2400",0,",,W,2400",58,"H,,S",60,",,W",53,",,W",20,",,W",30,",,W",18.1,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/7/17,9.17,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",58,"H,,S",68,",,W",52,",,W",160,",,W",30,",,W",15,",,W",21,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/8/17,5.82,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",61,"H,,S",67,",,W",54,",,W",90,",,W",90,",,W",15,",,W",19,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/9/17,9.4,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",66,"H,,S",84,",,W",51,",,W",320,",,W",290,",,W",21.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/10/17,11.18,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",81,",,W",62,",,W",180,",,W",180,",,W",23,",,W",29.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/11/17,10.51,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",87,",,W",66,",,W",190,",,W",190,",,W",21,",,W",25.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/12/17,11.18,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",80,"H,,S",92,",,W",69,",,W",190,",,W",180,",,W",21,",,W",23,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/13/17,9.84,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",82,"H,,S",94,",,W",72,",,W",220,",,W",220,",,W",21,",,W",25.1,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/14/17,7.16,",,W",,,0.3,",,W,2400",0,",,W,2400",0,",,W,2400",77,"H,,S",82,",,W",64,",,W",40,",,W",30,",,W",17,",,W",23,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/15/17,9.62,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",67,"H,,S",72,",,W",61,",,W",140,",,W",140,",,W",17,",,W",21.9,",,W",,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/16/17,8.5,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",66,"H,,S",70,",,W",63,",,W",100,",,W",90,",,W",19.9,",,W",23,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/17/17,5.82,",,W",,,0.34,",,W,2400",0,",,W,2400",0,",,W,2400",68,"H,,S",73,",,W",66,",,W",150,",,W",140,",,W",12.1,",,W",14.1,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/18/17,15.66,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",72,"H,,S",79,",,W",69,",,W",180,",,W",180,",,W",30,",,W",38.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/19/17,17.22,",,W",,,1.12,",,W,2400",0,",,W,2400",0,",,W,2400",74,"H,,S",79,",,W",68,",,W",180,",,W",180,",,W",32,",,W",40.9,",,W",1,",,W",,,1,",,W",,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/20/17,13.65,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",75,"H,,S",86,",,W",67,",,W",230,",,W",260,",,W",23,",,W",30,",,W",1,",,W",,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,6/21/17,11.63,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",78,"H,,S",86,",,W",69,",,W",240,",,W",240,",,W",21,",,W",23.9,",,W",,,,,,,,,,,,,,,,
